epoch	 test_loss	 test_acc	 train_loss	 train_acc 	 time_since_begin(without testing)
0	 2.8333557739257813	 12.72	 2.8272327962239583	 12.376666666666667	9.34600830078125e-05
1	 1.07165078125	 78.0	 1.0915349782307944	 77.07666666666667	8.374561548233032
2	 0.830705810546875	 84.72	 0.8505911570231119	 83.905	16.70389199256897
3	 0.7510158889770508	 86.78	 0.7701254109700522	 86.00333333333333	24.930827617645264
4	 0.7097291275024413	 87.62	 0.7278471532185873	 86.985	33.21870279312134
5	 0.682325831604004	 88.24	 0.6997723246256511	 87.695	41.51439332962036
6	 0.6623157150268555	 88.73	 0.6786200378417968	 88.17	49.83082628250122
7	 0.6453595962524414	 89.02	 0.6616003662109375	 88.53166666666667	58.10963439941406
8	 0.6320344345092773	 89.27	 0.6480626879374186	 88.79333333333334	66.42609190940857
9	 0.619879948425293	 89.53	 0.6358210505167643	 89.07833333333333	74.68754982948303
10	 0.6100477096557617	 89.82	 0.6256530695597331	 89.265	83.00623297691345
11	 0.6012488098144532	 89.88	 0.6160824986775716	 89.46166666666667	91.26665949821472
12	 0.593248422241211	 90.12	 0.6080513844807943	 89.59833333333333	99.48686075210571
13	 0.5857524581909179	 90.1	 0.6004892346700033	 89.74833333333333	107.78057336807251
14	 0.5791269485473634	 90.2	 0.593566865793864	 89.86166666666666	116.06371402740479
15	 0.572832162475586	 90.37	 0.587339915974935	 89.95333333333333	124.29401803016663
16	 0.5672553695678711	 90.4	 0.5816223284403483	 90.05166666666666	132.6208140850067
17	 0.5618382507324219	 90.53	 0.5763100781758627	 90.16	140.9175705909729
18	 0.5568360092163086	 90.67	 0.5713214909871419	 90.21166666666667	149.19637250900269
19	 0.5524315826416015	 90.62	 0.5666785125732422	 90.255	157.4681282043457
20	 0.5479651733398437	 90.74	 0.5623149915059408	 90.355	165.7431058883667
25	 0.5305615982055664	 90.9	 0.5444008361816406	 90.58333333333333	206.88567471504211
30	 0.5165052108764648	 91.24	 0.5302101112365722	 90.72833333333334	248.1020863056183
35	 0.5051798202514649	 91.25	 0.5186987368265787	 90.83	289.39378905296326
40	 0.4968241661071777	 91.39	 0.5097066696166992	 90.91833333333334	330.49680352211
45	 0.4889521232604981	 91.35	 0.5019694384256999	 90.94833333333334	371.63758397102356
50	 0.4831487724304199	 91.36	 0.49607323633829753	 91.04333333333334	412.6743628978729
55	 0.47899856948852537	 91.42	 0.4909612754821777	 91.07	453.6491758823395
60	 0.4762778137207031	 91.48	 0.48720720265706385	 91.125	494.50379276275635
65	 0.4723713829040528	 91.43	 0.48380873489379883	 91.135	535.6056687831879
70	 0.4697456588745117	 91.41	 0.4811953567504883	 91.18	576.5535564422607
75	 0.4678480972290039	 91.46	 0.47866323521931964	 91.18333333333334	617.4815511703491
80	 0.4668099937438965	 91.5	 0.47709579366048177	 91.25833333333334	658.5794491767883
85	 0.46462620773315433	 91.38	 0.4751281277974446	 91.21333333333334	699.7850043773651
90	 0.46349921875	 91.45	 0.47347559611002604	 91.23	740.9556329250336
95	 0.4620694030761719	 91.54	 0.47189576721191406	 91.25166666666667	782.1955163478851
100	 0.4604904602050781	 91.5	 0.47066108525594075	 91.28333333333333	823.43998670578
105	 0.45994369964599613	 91.54	 0.46958112004597985	 91.28333333333333	864.7158222198486
110	 0.45880739822387695	 91.57	 0.4684157366434733	 91.26833333333333	905.844731092453
115	 0.4572624076843262	 91.54	 0.46714401168823244	 91.29333333333334	946.6029782295227
120	 0.4565016952514649	 91.54	 0.46612622350056965	 91.29166666666667	987.7414600849152
125	 0.4560475212097168	 91.56	 0.46538838017781575	 91.33	1028.9366476535797
130	 0.4547074645996094	 91.59	 0.4644685117085775	 91.34	1070.040515422821
135	 0.45397952194213864	 91.7	 0.4637402681986491	 91.33333333333333	1111.0893092155457
140	 0.45338768005371094	 91.67	 0.46282108256022136	 91.36166666666666	1152.223217010498
145	 0.4534780502319336	 91.68	 0.4620715596516927	 91.395	1193.267247915268
150	 0.4524128654479981	 91.6	 0.46131768824259445	 91.38333333333334	1234.516196489334
155	 0.4520103775024414	 91.71	 0.4606032974243164	 91.38	1275.7528586387634
160	 0.4516267448425293	 91.75	 0.4599309076944987	 91.39666666666666	1316.8293325901031
165	 0.4508011184692383	 91.72	 0.4593649810791015	 91.41	1357.882111787796
170	 0.4500251518249512	 91.76	 0.4588322512308757	 91.40333333333334	1399.023525238037
175	 0.4503389328002929	 91.79	 0.4583811482747395	 91.38666666666667	1440.1375110149384
180	 0.45008745803833006	 91.74	 0.45792185389200846	 91.415	1481.422287940979
185	 0.4500217330932617	 91.79	 0.45775340270996095	 91.41166666666666	1522.7048377990723
190	 0.44883867568969726	 91.78	 0.45708874257405596	 91.41666666666667	1563.8344266414642
195	 0.44873894119262697	 91.72	 0.4566631622314453	 91.40833333333333	1605.1813762187958
200	 0.44856423568725584	 91.75	 0.45632427775065104	 91.40166666666667	1646.3393607139587
205	 0.4485564422607422	 91.74	 0.4560893709818522	 91.38666666666667	1687.2929918766022
210	 0.44776646118164065	 91.76	 0.45556397374471025	 91.42666666666666	1728.6193907260895
215	 0.4479110870361328	 91.79	 0.4553236551920573	 91.46666666666667	1769.7884302139282
220	 0.4475443244934082	 91.7	 0.4552279558817546	 91.43833333333333	1811.034982919693
225	 0.4468880783081055	 91.71	 0.45480042368570966	 91.46833333333333	1852.114671945572
230	 0.4474650093078613	 91.73	 0.45470006993611656	 91.48333333333333	1893.3210887908936
235	 0.44677583770751955	 91.72	 0.45447895584106446	 91.45166666666667	1934.546792268753
240	 0.44686447830200193	 91.64	 0.45425617802937823	 91.43833333333333	1975.7290198802948
245	 0.4469679718017578	 91.74	 0.45399073206583657	 91.47666666666667	2016.8097877502441
250	 0.44620966491699215	 91.71	 0.4536516120910644	 91.44166666666666	2057.8033888339996
255	 0.4470160011291504	 91.61	 0.4538665771484375	 91.435	2099.033702611923
260	 0.44614241027832036	 91.64	 0.4533813537597656	 91.475	2140.2842485904694
265	 0.4462473526000977	 91.71	 0.45307970174153644	 91.47166666666666	2181.2690398693085
270	 0.44613785476684575	 91.7	 0.45304946339925134	 91.48	2222.4821321964264
275	 0.446327318572998	 91.69	 0.4529971331278483	 91.47	2263.8634514808655
280	 0.4464412239074707	 91.67	 0.45296066207885743	 91.495	2304.7898461818695
285	 0.44617882843017576	 91.69	 0.4529359339396159	 91.43833333333333	2345.9629554748535
290	 0.4458865623474121	 91.68	 0.45266249923706053	 91.475	2387.3126595020294
295	 0.44582014312744145	 91.74	 0.4523420496622722	 91.53	2428.5759110450745
300	 0.44541736907958984	 91.72	 0.4522219197591146	 91.46333333333334	2469.783247232437
process 0: Training time 2469.783443927765 seconds (with 1 workers)
process 0: total time 3131.331946372986 seconds (with 1 workers)

